Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,499,0,499,75.618244,1,172.681241,25.142136,6.414214,6.242641,5.414214,2.828427,2.414214,2.000000,2.000000
2,466,0,0,73.075075,1,90.597980,15.485281,9.656854,7.414214,5.828427,3.000000,2.000000
3,543,1,519,78.881694,2,111.882251,95.982756,35.798990,30.899495,28.071068,17.485281,7.414214,6.656854,5.414214,5.414214,2.000000,2.000000,2.000000
4,486,0,0,74.626736,1,80.840620,28.556349,8.828427,6.828427,5.828427,5.242641,3.414214,2.000000,2.000000
5,151,0,0,41.597266,0,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
6,384,0,0,66.334877,2,69.526912,68.355339,58.798990,44.556349,35.455844,11.828427,9.828427,5.828427,5.828427,3.000000,2.000000,2.000000,2.000000,2.000000
7,949,1,935,104.282016,3,131.254834,128.882251,114.053824,25.313708,14.828427,14.414214,12.485281,12.242641,8.828427,7.828427,6.828427,4.828427,4.828427,4.000000,2.828427,2.000000,2.000000,2.000000,2.000000
8,207,0,0,48.703647,1,321.663997,10.414214,5.242641,3.414214,3.000000,2.414214,2.000000
9,92,0,0,32.469098,2,80.284271,53.627417,9.828427,5.828427,3.414214,2.414214
10,925,1,925,102.954938,1,158.137085,51.213203,50.769553,37.970563,5.242641,3.828427,3.828427,3.000000,3.000000,2.000000,2.000000
11,651,1,559,86.370773,0,69.627417,55.556349,43.556349,18.485281,14.485281,13.313708,9.414214,6.828427,4.828427,2.828427,2.000000,2.000000,2.000000
12,361,0,0,64.317613,1,224.066017,38.970563,35.384776,6.242641,5.414214,5.000000,4.828427,2.414214,2.000000
13,537,1,535,78.444673,3,127.367532,122.012193,81.183766,20.727922,8.414214,8.242641,3.828427,2.414214,2.000000
14,313,0,0,59.889196,0,14.242641,11.242641,3.000000,2.000000,2.000000
15,614,1,595,83.880401,0,81.183766,13.656854,6.828427,6.828427,5.414214,3.828427,2.000000
16,81,0,0,30.466238,0,14.828427,10.242641,7.828427,3.000000,2.000000,2.000000
17,541,1,541,78.736290,1,133.882251,68.840620,57.213203,29.970563,22.142136,9.414214,6.242641,4.828427,4.414214,3.414214,2.828427,2.414214,2.000000,2.000000
18,544,1,544,78.954296,2,156.053824,116.154329,51.384776,37.870058,10.656854,3.828427,3.414214,3.414214,2.828427,2.000000
19,210,0,0,49.055303,0,19.071068,3.000000,2.000000,2.000000
20,402,0,0,67.871796,1,200.509668,48.798990,7.414214,5.414214,4.000000,3.000000,2.000000,2.000000,2.000000
21,485,0,485,74.549920,1,133.882251,64.112698,59.384776,46.384776,6.828427,5.414214,5.242641,4.828427,2.000000,2.000000
22,930,1,902,103.232819,2,195.923882,126.497475,32.213203,18.656854,14.899495,13.071068,6.828427,4.828427,4.828427,4.414214,3.000000,2.828427,2.000000,2.000000
23,1092,1,650,111.863302,0,104.225397,28.970563,6.414214,6.414214,4.000000,3.828427,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
24,613,1,590,83.812067,2,173.509668,118.497475,37.142136,32.870058,28.970563,7.828427,5.242641,4.828427,2.000000
25,174,0,0,44.653030,1,114.053824,14.485281,5.242641,2.828427
26,803,1,728,95.925503,1,108.012193,76.597980,40.899495,28.142136,20.899495,12.485281,7.828427,7.242641,6.414214,5.656854,5.414214,2.828427,2.828427,2.000000
27,81,0,0,30.466238,0,12.656854,11.656854,10.242641,6.828427,2.828427,2.000000,2.000000
28,531,0,0,78.005204,1,85.769553,44.284271,11.656854,9.071068,6.242641,5.242641,4.828427,4.414214,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
29,452,0,0,71.969010,1,186.580736,17.727922,6.414214,5.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
30,206,0,0,48.585863,0,25.313708,4.828427,4.414214,4.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
