Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,404,1,395,68.040422,1,125.911688,55.698485,40.556349,11.656854,10.656854,10.242641,9.242641,4.000000,4.000000,3.414214,3.000000,2.000000,2.000000
2,241,0,0,52.551466,1,60.455844,25.727922,9.242641,7.656854,6.828427,4.828427,3.000000,2.000000,2.000000
3,313,0,0,59.889196,0,49.455844,47.384776,28.142136,8.828427,4.242641,4.000000,3.828427,3.414214,3.414214,2.000000,2.000000,2.000000
4,194,0,0,47.149509,0,9.242641,4.414214,4.414214,2.000000,2.000000
5,286,0,0,57.247870,0,11.242641,7.656854,4.414214,4.414214,3.828427,3.000000,2.000000,2.000000,2.000000
6,321,0,0,60.649724,0,15.414214,14.485281,10.485281,5.414214,3.828427,3.828427,3.000000,2.000000,2.000000,2.000000
7,494,1,460,75.238441,0,49.384776,16.485281,7.828427,6.828427,6.242641,4.000000,3.414214,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
8,298,0,0,58.436534,0,5.414214,3.000000,2.000000,2.000000
9,323,0,0,60.838371,0,29.727922,17.071068,15.485281,6.000000,3.414214,3.000000,2.000000
10,274,0,0,56.033996,0,9.242641,7.828427,5.000000,5.000000,4.414214,4.242641,2.000000,2.000000,2.000000
11,214,0,0,49.520292,2,112.539105,49.870058,20.071068,10.656854,9.242641,3.414214,2.828427,2.414214,2.000000
12,322,0,0,60.744121,0,52.213203,43.627417,33.556349,10.828427,9.656854,4.828427,3.000000,3.000000,2.000000,2.000000
13,364,0,364,64.584307,1,113.953319,58.384776,20.656854,5.828427,4.828427,2.000000
14,1334,2,1327,87.425723,0,9.828427,7.414214,6.242641,3.414214,3.000000,3.000000,3.000000,2.828427,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
15,533,1,528,78.151968,1,113.124892,60.112698,31.970563,20.071068,7.242641,7.242641,3.000000,2.000000
16,385,1,382,66.421194,1,149.580736,38.870058,4.414214
17,81,0,0,30.466238,1,33.627417,21.485281,21.485281,15.485281,7.000000
18,482,1,457,74.318996,1,113.225397,48.384776,39.142136,22.727922,7.656854,5.414214,4.828427,3.000000,3.000000,2.000000
19,635,1,635,85.302778,1,102.840620,76.597980,75.254834,62.284271,46.627417,21.485281,7.414214,6.828427,6.414214,2.414214,2.000000,2.000000
20,480,1,433,74.164647,1,77.526912,34.455844,21.485281,4.414214,3.828427,3.000000,2.000000,2.000000,2.000000
21,247,0,0,53.201612,0,50.798990,6.242641,5.828427,5.242641,2.828427,2.414214
22,423,1,423,69.622000,0,43.870058,13.242641,7.414214,6.000000,3.828427
23,585,1,585,81.875553,1,116.083261,47.970563,13.242641,10.656854,10.242641,3.414214,2.000000
24,763,1,763,93.505807,2,170.509668,138.338095,74.254834,41.485281,11.899495,7.414214,6.828427,5.414214,4.414214,3.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
25,212,0,0,49.288346,3,71.154329,61.526912,56.041631,5.242641,3.000000,2.000000
26,493,1,488,75.162250,1,115.396970,73.284271,23.142136,18.485281,6.828427,6.242641,6.242641,4.000000,3.828427,2.000000,2.000000,2.000000
27,153,0,0,41.871838,1,118.882251,12.414214,11.242641,10.242641,3.000000,2.000000,2.000000
28,463,1,463,72.839475,1,129.396970,72.284271,55.556349,10.828427,5.828427,5.414214,5.242641,4.414214,2.828427,2.414214,2.000000,2.000000
29,507,1,439,76.221992,1,79.183766,47.284271,32.384776,21.485281,6.414214,5.414214,4.414214,3.828427,3.414214,3.000000,2.828427,2.000000,2.000000
30,259,0,0,54.478632,1,59.526912,37.627417,23.727922,9.414214,6.000000,2.000000
31,112,0,0,35.824928,2,64.526912,40.384776,25.313708,19.242641,6.242641
32,546,1,475,79.099299,0,69.112698,22.899495,21.899495,13.071068,7.414214,5.414214,2.414214,2.000000
33,496,1,464,75.390592,0,34.213203,30.556349,21.899495,6.414214,3.828427,3.828427,2.000000,2.000000
34,106,0,0,34.852124,0,24.313708,20.727922,7.828427,5.000000,3.828427,3.000000,2.000000,2.000000
35,408,1,408,68.376426,1,93.325902,64.941125,11.656854,8.656854,5.414214,4.414214,4.000000,3.828427,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
36,126,0,0,37.998074,1,45.041631,16.485281,10.656854,10.242641,5.414214,2.000000
37,650,1,611,86.304411,2,138.982756,93.526912,37.798990,14.485281,8.414214,7.242641,3.828427,2.000000
38,81,0,0,30.466238,1,87.041631,14.656854,10.656854,5.414214
39,812,1,717,96.461571,1,110.225397,65.526912,40.627417,11.242641,7.242641,6.828427,4.828427,4.414214,4.414214,2.000000,2.000000
