Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,421,0,0,69.457214,1,76.083261,19.071068,6.242641,3.414214,2.828427,2.000000,2.000000
2,67,0,0,27.708545,1,31.727922,17.071068,9.414214,3.828427,2.414214,2.000000
3,152,0,0,41.734778,0,41.213203,9.656854,6.828427,6.828427,2.000000,2.000000
4,295,0,0,58.141646,2,89.426407,63.941125,21.656854,13.485281,11.071068,5.414214,4.414214,2.000000
5,451,0,0,71.889355,1,104.639610,65.112698,62.112698,42.455844,28.142136,6.828427,5.242641,5.000000,2.414214,2.000000
6,293,0,0,57.944220,1,59.556349,45.284271,11.485281,9.071068,5.242641,5.242641,4.828427,3.414214,2.000000
7,362,0,0,64.406633,1,121.982756,46.213203,19.556349,7.242641,7.242641,6.828427,6.414214,5.828427,4.414214,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000
8,959,0,0,104.830008,0,70.183766,66.254834,40.142136,28.970563,14.485281,10.828427,10.414214,8.656854,3.414214,2.000000,2.000000
9,92,0,0,32.469098,1,38.798990,12.485281,3.414214,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
10,109,0,0,35.341873,0,25.727922,18.071068,11.414214,11.071068,3.828427,3.414214,2.828427
11,100,0,0,33.851375,0,11.656854,4.828427,3.000000,2.000000
12,425,0,0,69.786397,0,58.698485,12.071068,11.414214,7.414214,6.242641,6.242641,4.828427,4.414214,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
13,108,0,0,35.179381,1,41.384776,11.656854,11.242641,9.000000,3.414214
14,101,0,0,34.020211,0,14.414214,12.656854,8.828427,5.414214,3.828427,2.828427,2.000000
15,450,1,380,71.809610,0,26.313708,16.828427,12.485281,8.242641,6.828427,5.000000,3.414214,2.000000,2.000000,2.000000
16,546,1,371,79.099299,0,55.941125,42.798990,40.384776,35.556349,28.071068,26.313708,20.071068,13.071068,7.414214,6.414214,6.242641,4.000000,4.000000,3.828427,3.414214,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
17,188,0,0,46.414667,1,175.710678,40.384776,21.142136,10.828427,6.414214,3.414214,2.000000,2.000000
18,706,1,500,89.945339,1,95.426407,39.798990,32.970563,31.556349,26.556349,7.656854,6.414214,5.828427,5.414214,4.414214,4.414214,2.000000,2.000000
19,1672,2,1672,97.876730,0,93.426407,67.698485,40.284271,39.041631,27.313708,9.828427,7.828427,6.414214,5.656854,5.414214,5.414214,5.414214,4.414214,3.414214,2.000000,2.000000,2.000000,2.000000,2.000000
20,290,0,0,57.646814,1,83.870058,20.142136,16.656854,14.071068,2.828427,2.414214
21,598,1,389,82.780283,1,132.396970,50.455844,35.041631,32.142136,31.556349,17.485281,5.828427,5.828427,5.414214,5.000000,3.414214,2.414214,2.000000,2.000000
22,193,0,0,47.027833,2,72.284271,54.627417,33.727922,5.828427,5.242641,4.828427
23,246,0,0,53.093807,2,99.325902,67.870058,19.071068,12.242641
24,186,0,0,46.167120,0,15.071068,5.414214,4.414214,3.000000,2.000000,2.000000,2.000000
25,100,0,0,33.851375,0,18.899495,16.485281,3.828427,3.414214,3.414214,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
26,269,0,0,55.520383,1,56.284271,46.041631,39.556349,7.828427,7.656854,6.828427,5.000000,3.414214,2.828427,2.000000
27,315,0,0,60.080231,1,142.923882,30.313708,29.384776,25.313708,9.485281,9.414214,6.828427,4.414214,4.000000,2.000000,2.000000
28,395,0,0,67.278277,0,47.627417,29.727922,21.071068,16.071068,2.828427
29,672,1,535,87.752793,1,141.781746,78.012193,19.485281,12.656854,9.485281,8.828427,8.414214,7.828427,6.828427,6.828427,6.828427,5.828427,5.414214,2.000000,2.000000,2.000000
30,306,0,0,59.215722,2,127.639610,77.254834,9.242641,8.242641,8.242641,6.828427,6.828427,3.000000,2.000000,2.000000,2.000000
31,205,0,0,48.467793,1,63.597980,40.556349,33.727922,31.142136,6.828427,5.414214,5.000000,2.000000
32,215,0,0,49.635859,0,5.414214,2.000000
33,637,0,332,85.437008,0,57.870058,36.970563,18.485281,13.828427,7.656854,5.828427,3.414214,3.414214,2.828427,2.414214,2.000000
34,293,0,0,57.944220,1,149.124892,34.798990,17.485281,9.242641,6.828427,2.414214,2.000000
35,210,0,0,49.055303,1,68.941125,34.727922,14.071068,9.242641,7.828427,5.242641,3.414214,2.000000
36,176,0,0,44.908924,1,69.041631,30.313708,10.656854,7.414214,6.414214,3.000000,2.000000
37,313,0,0,59.889196,0,37.970563,35.798990,32.656854,9.242641,8.242641,5.828427,5.414214,4.828427,3.414214,2.414214,2.000000,2.000000,2.000000
38,70,0,0,28.322092,1,150.225397,4.000000,3.414214,2.000000,2.000000
39,195,0,0,47.270873,0,15.656854,12.242641,2.000000,2.000000
40,783,1,677,94.723382,2,201.622366,134.468037,49.798990,24.071068,16.727922,13.485281,7.242641,7.242641,3.828427,3.000000,2.828427,2.414214,2.000000,2.000000
41,922,1,901,102.787848,1,147.982756,44.041631,36.798990,33.313708,14.071068,8.656854,8.242641,7.656854,4.414214,4.414214,3.828427,3.000000,3.000000,2.828427,2.000000,2.000000
42,442,0,0,71.168440,1,100.911688,47.798990,37.041631,34.384776,28.970563,9.485281,5.414214,3.414214,3.414214,2.000000,2.000000
43,442,0,0,71.168440,0,61.870058,26.384776,20.828427,5.414214,4.414214,4.000000,3.828427,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
44,201,0,0,47.992607,0,43.455844,32.142136,15.485281,14.899495,8.828427,8.656854,2.000000
45,510,1,435,76.447168,1,83.941125,46.384776,35.798990,29.727922,23.142136,15.071068,8.071068,6.242641,5.828427,5.414214,5.242641,2.828427,2.828427,2.000000
46,92,0,0,32.469098,1,37.213203,19.313708,16.899495,15.485281,8.828427,5.656854
47,116,0,0,36.459047,0,32.384776,27.142136,7.242641,6.828427,5.414214,2.000000
48,342,1,340,62.602167,0,49.870058,42.041631,38.727922,27.313708,22.899495,20.656854,7.414214,7.000000,6.242641,5.828427,3.414214,2.828427,2.000000
49,665,0,0,87.294551,1,128.568542,35.213203,25.313708,4.414214,4.414214,4.414214,4.414214,4.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
50,411,0,0,68.627349,1,183.024387,47.041631,23.556349,17.656854,11.242641,6.828427,6.414214,4.828427,3.828427,3.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000
51,81,0,0,30.466238,2,120.710678,39.455844,14.242641,6.828427,5.414214,5.414214,3.414214,2.000000,2.000000
52,321,0,0,60.649724,1,140.154329,44.627417,35.798990,33.798990,22.656854,3.828427,2.828427,2.000000
53,264,0,0,55.001974,3,85.526912,61.355339,60.526912,34.727922,7.414214,6.828427,5.414214,4.828427,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
54,558,1,378,79.963798,1,116.982756,79.426407,42.384776,27.384776,24.313708,19.142136,12.656854,11.828427,8.656854,5.414214,4.828427,4.414214,2.828427,2.000000,2.000000
55,451,1,341,71.889355,1,110.468037,60.313708,36.313708,9.656854,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000
56,222,0,0,50.437413,2,118.568542,81.355339,19.970563,12.899495,10.242641,7.414214,5.414214,4.414214,2.414214,2.000000,2.000000
57,81,0,0,30.466238,0,16.727922,13.656854,9.656854,3.000000,3.000000,2.000000,2.000000,2.000000
