Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,368,0,0,64.938197,2,120.539105,114.355339,8.656854,6.414214,5.828427,4.414214,3.000000,2.828427,2.000000,2.000000
2,334,0,0,61.865645,1,113.568542,61.526912,25.071068,15.899495,10.071068,7.242641,3.000000,2.000000
3,137,0,0,39.622019,0,24.899495,12.656854,6.828427,6.242641,4.828427,3.828427,3.414214,2.828427,2.000000,2.000000,2.000000
4,283,0,0,56.946827,2,122.539105,80.254834,13.071068,7.828427,3.414214,2.000000,2.000000
5,173,0,0,44.524532,0,15.899495,13.485281,13.485281,9.828427,3.828427,2.000000,2.000000
6,269,0,0,55.520383,1,115.083261,52.627417,20.071068,8.828427,5.414214,4.414214,3.828427,3.414214,3.414214,2.828427,2.000000,2.000000,2.000000
7,356,0,356,63.870647,0,22.556349,20.071068,13.242641,4.414214,3.828427,2.000000,2.000000
8,682,1,656,88.403305,0,31.142136,26.071068,9.242641,8.828427,8.071068,6.000000,3.414214,3.000000,2.000000,2.000000
9,441,0,0,71.087888,1,98.982756,21.727922,21.313708,6.828427,6.414214,5.414214,4.414214,3.828427,2.000000,2.000000
10,872,1,656,99.961912,0,63.698485,35.384776,7.828427,6.414214,5.414214,4.414214,3.414214,3.000000,2.000000,2.000000,2.000000
11,421,1,400,69.457214,0,40.041631,18.485281,11.242641,5.828427,5.414214,5.414214,4.000000,3.828427,3.414214,2.000000
12,81,0,0,30.466238,0,22.556349,14.242641,7.656854,6.414214,4.414214
13,369,0,0,65.026368,1,102.982756,17.071068,15.656854,2.000000
14,259,0,0,54.478632,1,56.870058,14.242641,13.242641,5.000000,2.000000
15,246,0,0,53.093807,0,38.727922,34.384776,27.727922,5.414214,3.000000,2.828427,2.000000
16,92,0,0,32.469098,2,41.798990,35.798990,9.071068,8.242641,6.414214,2.828427,2.000000
17,268,0,0,55.417089,0,42.798990,39.798990,22.142136,6.828427,6.414214,5.414214,4.414214,3.828427,3.414214,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
18,360,0,0,64.228468,0,41.798990,29.313708,18.899495,5.414214,4.828427,3.414214
19,108,0,0,35.179381,0,15.485281,3.414214,3.000000,3.000000,2.828427,2.000000,2.000000
20,373,0,0,65.377864,1,145.781746,32.556349,31.142136,19.656854,8.828427,5.828427,4.000000,3.414214,2.000000
21,722,1,674,90.958840,1,92.325902,29.313708,18.656854,14.899495,8.242641,7.414214,6.828427,6.828427,4.414214,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
22,399,0,0,67.618069,1,82.870058,44.213203,32.970563,22.556349,14.899495,14.242641,8.828427,7.414214,4.414214,4.414214,4.414214,2.414214,2.000000,2.000000,2.000000
23,275,0,0,56.136155,2,155.225397,57.041631,29.727922,25.142136,15.313708,7.000000,6.828427,5.414214,5.414214,5.000000,4.828427,2.414214,2.000000,2.000000
24,620,1,490,84.289244,0,45.870058,33.798990,23.313708,22.899495,11.485281,5.414214,3.000000,2.000000,2.000000,2.000000
25,150,0,0,41.459298,2,86.740115,55.455844,40.041631,14.656854,5.414214,3.414214
26,517,1,500,76.970018,1,77.455844,44.627417,32.213203,24.727922,18.899495,6.414214,6.242641,5.828427,5.828427,4.414214,4.414214,3.414214,3.414214,2.828427,2.000000,2.000000,2.000000
27,466,1,461,73.075075,0,24.313708,16.071068,11.656854,9.656854,5.000000,4.000000,3.828427,3.000000,2.000000,2.000000,2.000000,2.000000
28,119,0,0,36.927490,2,127.710678,80.941125,22.313708,17.071068,7.414214,5.828427,4.414214
29,211,0,0,49.171962,0,42.798990,13.899495,5.414214,4.414214,4.000000,3.414214,2.000000
30,637,1,559,85.437008,0,80.941125,54.041631,18.071068,17.485281,6.828427,6.242641,4.414214,2.828427
31,188,0,0,46.414667,2,79.426407,50.627417,32.798990,9.242641,7.656854,4.828427,3.414214,3.000000,2.828427,2.828427,2.000000
32,390,0,0,66.851109,1,67.213203,46.284271,18.313708,9.242641,7.000000,6.242641,3.414214,2.414214,2.000000
33,138,0,0,39.766362,0,18.071068,8.828427,8.828427,4.828427,3.000000,2.414214,2.000000,2.000000
34,646,1,570,86.038449,0,59.526912,45.384776,24.313708,16.071068,13.656854,8.414214,6.242641,6.242641,6.000000,4.000000,3.414214,3.000000,3.000000,2.000000,2.000000
35,391,0,0,66.936761,0,54.798990,54.455844,36.041631,33.727922,8.828427,6.000000,3.828427,3.828427
36,100,0,0,33.851375,2,41.041631,40.798990,17.242641,10.071068,8.414214,3.000000
37,288,0,0,57.447688,1,99.426407,55.213203,32.556349,5.828427,5.414214,2.000000
38,456,0,0,72.286756,2,131.710678,86.669048,37.970563,35.798990,34.970563,5.242641,5.000000,4.828427,4.414214,2.828427
39,745,0,0,92.396272,0,23.313708,15.899495,15.071068,9.242641,7.242641,5.414214,5.414214,4.414214,4.414214,4.000000,4.000000,3.414214,3.414214,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
40,755,1,755,93.014315,0,34.556349,24.313708,5.414214,3.414214,3.000000,2.414214,2.000000,2.000000,2.000000
41,131,0,0,38.744670,1,94.254834,16.899495,15.899495,7.242641,2.000000
42,636,0,0,85.369919,0,68.183766,31.556349,11.828427,10.828427,8.071068,7.828427,7.656854,5.828427,4.000000,4.000000,2.414214,2.414214,2.000000,2.000000
43,549,0,0,79.316307,1,118.568542,54.627417,23.071068,21.727922,12.242641,10.828427,7.414214,5.414214,5.414214,4.414214,3.828427,2.414214,2.000000,2.000000
44,183,0,0,45.793291,2,150.539105,77.840620,22.899495,20.313708,10.242641,2.000000
45,470,1,470,73.388032,1,107.568542,9.242641,7.828427,6.414214,5.414214,4.828427,3.000000,2.000000,2.000000
