Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,118,0,0,36.772006,0,10.242641,4.000000,3.000000,2.000000,2.000000,2.000000
2,850,1,728,98.692870,0,13.656854,11.242641,3.000000,2.000000,2.000000,2.000000
3,283,0,0,56.946827,1,70.183766,7.656854,4.414214,4.414214,2.828427
4,281,0,0,56.745245,0,18.899495,9.242641,4.414214,2.000000,2.000000
5,228,0,0,51.114455,0,23.071068,12.242641,8.828427,7.242641,2.000000,2.000000
6,688,1,688,88.791324,0,8.656854,4.828427,4.414214,3.000000,3.000000,2.000000,2.000000,2.000000
7,970,1,651,105.429508,0,8.828427,4.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
8,81,0,0,30.466238,0,15.656854,3.000000,3.000000,2.000000,2.000000,2.000000
9,176,0,0,44.908924,0,11.828427,3.000000,2.000000,2.000000
10,414,1,414,68.877359,1,81.568542,42.455844,10.242641,7.242641,7.242641,6.242641,6.000000,4.242641,2.000000
11,468,1,433,73.231721,0,4.828427,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
12,463,1,463,72.839475,0,3.000000,3.000000,2.000000,2.000000
13,505,1,495,76.071504,0,3.000000,3.000000,2.000000,2.000000
14,128,0,0,38.298459,0,14.242641,10.242641,6.242641,3.828427,2.000000,2.000000,2.000000,2.000000
15,331,0,0,61.587179,0,39.627417,22.242641,16.899495,6.828427,6.242641,5.414214,2.000000,2.000000
16,120,0,0,37.082323,0,10.242641,5.414214,2.828427,2.000000
17,1564,2,1355,94.662875,0,23.142136,17.242641,8.242641,5.828427,4.414214,4.000000,4.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
18,402,0,0,67.871796,0,16.071068,15.828427,14.071068,3.414214,2.828427,2.000000,2.000000
19,724,1,677,91.084735,0,53.041631,27.899495,22.313708,21.071068,12.071068,10.242641,8.242641,5.414214,4.828427,4.828427,4.414214,4.414214,3.828427,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
20,211,0,0,49.171962,0,42.970563,23.727922,23.485281,7.828427,2.414214
21,973,1,805,105.592418,0,46.284271,30.213203,18.071068,7.414214,5.414214,5.000000,4.000000,2.000000,2.000000
22,486,1,486,74.626736,0,4.828427,4.000000,3.414214,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
23,495,1,489,75.314555,0,59.284271,40.213203,26.556349,16.727922,11.485281,8.828427,7.414214,6.656854,5.414214,2.000000,2.000000,2.000000
24,469,1,469,73.309918,0,28.899495,27.142136,26.313708,22.485281,15.071068,8.242641,7.242641,6.828427,4.414214,4.000000,3.828427,2.000000,2.000000,2.000000
25,292,0,0,57.845255,0,26.899495,3.000000,3.000000,2.000000,2.000000
26,237,0,0,52.113529,0,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000
27,82,0,0,30.653724,0,7.414214,3.828427,3.000000,2.000000,2.000000
28,128,0,0,38.298459,0,9.242641,5.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
29,183,0,0,45.793291,0,9.656854,8.828427,2.414214,2.000000,2.000000
30,594,1,556,82.502961,1,121.367532,18.485281,9.414214,4.414214,4.242641,3.828427,3.414214,3.414214,2.828427,2.000000,2.000000,2.000000
31,579,0,386,81.454596,1,121.367532,26.142136,18.313708,13.485281,9.828427,5.000000,3.000000,2.000000,2.000000
32,167,0,0,43.745617,1,50.426407,19.727922,9.656854,5.414214,3.000000,3.000000,2.000000,2.000000,2.000000
33,665,0,0,87.294551,0,25.313708,15.313708,12.071068,5.828427,3.414214,3.414214,2.828427,2.828427,2.000000,2.000000
34,446,0,0,71.489744,0,5.414214,3.000000,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
