Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,96,0,0,33.167438,0,8.656854,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000
2,767,1,430,93.750587,0,56.041631,53.455844,45.970563,41.970563,24.071068,20.899495,16.313708,14.899495,4.000000,3.000000,2.000000,2.000000
3,227,0,0,51.002239,0,41.041631,3.414214,3.000000,2.828427,2.000000
4,145,0,0,40.762453,1,54.698485,10.242641,9.242641,5.414214,4.000000,2.000000,2.000000,2.000000
5,1041,1,815,109.219876,0,78.083261,52.455844,32.556349,26.899495,17.485281,8.656854,8.242641,6.828427,6.242641,5.828427,5.414214,4.000000,3.828427,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
6,270,0,0,55.623485,1,66.769553,39.798990,36.798990,25.485281,14.485281,4.828427,4.828427,3.000000,2.000000
7,156,0,0,42.280354,2,115.568542,56.627417,33.142136,10.242641,8.828427,4.414214,2.828427
8,108,0,0,35.179381,0,31.798990,27.727922,16.485281,5.414214,5.414214,2.828427,2.000000,2.000000,2.000000
9,344,0,0,62.784947,1,129.024387,60.627417,52.284271,38.384776,19.313708,5.000000,4.414214,2.414214
10,340,0,339,62.418851,1,64.112698,9.828427,8.242641,7.656854,6.828427,4.000000,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000
11,392,1,382,67.022303,1,97.870058,59.112698,26.556349,14.656854,9.656854,5.414214,5.000000,4.828427,3.414214,2.000000,2.000000,2.000000
12,441,0,0,71.087888,1,564.198052,54.870058,35.798990,20.142136,6.414214,3.828427,3.414214,3.414214,3.414214,3.000000,2.000000,2.000000
13,718,1,486,90.706526,2,188.882251,169.953319,29.798990,10.828427,9.242641,8.000000,6.414214,5.828427,5.414214,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
14,1037,1,635,109.009837,2,139.468037,125.296465,98.355339,80.526912,48.213203,35.384776,6.242641,5.414214,5.414214,4.828427,4.414214,3.828427,3.828427,2.000000
15,569,1,543,80.748125,0,46.313708,45.870058,40.384776,20.313708,11.656854,7.828427,4.828427,4.000000,2.828427,2.000000,2.000000,2.000000
16,96,0,0,33.167438,1,48.041631,14.485281,8.828427,3.828427,2.000000
17,520,1,421,77.193012,1,78.083261,25.142136,9.242641,8.828427,5.414214,4.414214,4.000000,3.000000,2.000000,2.000000,2.000000
18,312,0,0,59.793450,3,135.083261,63.597980,61.627417,38.627417,20.899495,6.828427,4.414214,3.414214
19,214,0,0,49.520292,3,90.941125,79.012193,78.012193,13.485281,9.242641,7.828427,4.828427,2.000000
20,294,0,0,58.043017,2,169.367532,62.870058,13.242641,9.656854,6.828427,3.414214
21,291,0,0,57.746120,1,74.426407,34.313708,30.313708,9.656854,7.414214,5.414214,4.828427,2.000000
22,81,0,0,30.466238,2,172.923882,53.284271,9.242641,6.828427,3.000000,3.000000,2.000000,2.000000,2.000000
23,447,1,365,71.569845,1,115.012193,31.727922,11.656854,10.414214,10.071068,5.414214,5.414214,3.828427,3.000000,2.828427,2.000000,2.000000
24,379,0,0,65.901594,1,126.710678,28.727922,23.899495,15.242641,12.485281,7.828427,5.414214,4.414214,3.828427,3.828427,3.414214,2.828427,2.828427,2.000000,2.000000
25,945,1,911,104.062012,0,68.355339,35.899495,18.656854,15.242641,11.242641,10.656854,10.242641,9.242641,7.828427,4.414214,4.000000,3.414214,3.000000,2.414214,2.000000,2.000000,2.000000
26,355,0,355,63.780878,0,51.455844,34.384776,24.071068,16.656854,8.242641,5.414214,3.414214,3.000000,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
