Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,139,0,0,39.910183,0,25.384776,7.656854,6.414214,5.242641,4.414214,2.000000,2.000000
2,468,0,0,73.231721,1,88.426407,36.870058,25.313708,10.828427,8.828427,2.414214
3,565,1,565,80.463800,1,150.982756,41.284271,23.899495,16.071068,5.000000,4.000000,3.414214,3.000000,2.000000,2.000000
4,467,0,0,73.153440,1,84.769553,30.556349,13.485281,11.828427,8.828427,5.414214,5.242641,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
5,452,0,0,71.969010,1,328.989899,31.142136,27.142136,10.414214,6.828427,5.414214,4.000000,2.000000,2.000000,2.000000,2.000000
6,515,0,515,76.820995,1,186.267027,76.426407,51.870058,6.414214,3.828427
7,618,1,549,84.153184,1,114.225397,38.556349,36.384776,32.142136,11.656854,5.414214,5.242641,4.000000,3.828427,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
8,704,1,684,89.817848,1,253.663997,68.213203,7.828427,6.828427,5.414214,2.000000
9,540,1,540,78.663487,1,90.526912,39.627417,11.071068,5.828427,3.414214,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
10,157,0,0,42.415651,0,21.899495,11.242641,4.828427,4.414214,4.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
11,721,1,721,90.895827,2,120.053824,112.639610,31.213203,14.656854,9.242641,7.414214,4.828427,4.414214,4.414214,2.828427,2.414214,2.000000,2.000000,2.000000
12,651,1,585,86.370773,2,158.852814,114.811183,16.313708,9.242641,8.828427,5.828427,4.414214,2.414214,2.000000,2.000000,2.000000
13,431,0,0,70.277281,1,77.083261,43.627417,28.727922,20.899495,4.414214,3.414214,2.828427,2.000000
14,443,0,0,71.248902,0,57.112698,47.041631,35.727922,7.414214,6.414214,5.828427,5.828427,5.414214,5.242641,2.000000,2.000000,2.000000,2.000000
15,527,1,527,77.710843,1,269.793939,23.727922,23.727922,4.828427,4.242641,4.000000
16,437,0,0,70.764759,0,23.727922,7.656854,5.414214,4.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
17,437,0,0,70.764759,1,270.877200,25.142136,9.414214,7.828427,6.242641,2.000000
18,385,0,0,66.421194,0,5.414214,3.828427,3.414214,2.000000,2.000000
19,564,1,560,80.392561,1,141.053824,24.313708,7.828427,7.242641,5.414214,5.000000,4.414214,3.828427,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
20,524,1,524,77.489339,1,86.982756,42.798990,41.313708,6.828427,6.242641,5.414214,2.000000,2.000000
21,1179,1,967,116.234009,0,55.627417,48.627417,38.384776,35.627417,26.313708,15.485281,15.313708,11.485281,8.828427,8.242641,7.414214,6.828427,4.828427,4.828427,4.828427,4.414214,3.414214,3.000000,3.000000,3.000000,2.828427,2.828427,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
22,590,1,590,82.224704,1,194.509668,46.798990,28.970563,15.828427,7.242641,6.828427,6.656854,5.828427,5.414214,4.828427,3.000000,3.000000,2.828427,2.828427,2.414214,2.414214,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
23,872,1,872,99.961912,1,219.651804,67.698485,31.899495,30.727922,20.071068,11.485281,10.656854,10.656854,7.828427,6.242641,5.828427,5.242641,4.000000,4.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
24,556,1,538,79.820365,1,82.426407,68.455844,30.384776,21.899495,18.899495,5.414214,4.828427,3.414214,3.000000,2.000000,2.000000
25,878,1,878,100.305229,0,97.254834,51.213203,10.656854,8.828427,5.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
26,342,0,0,62.602167,0,13.656854,3.000000,3.000000,2.000000,2.000000,2.000000
27,122,0,0,37.390066,0,9.656854,7.656854,7.000000,3.000000,2.828427,2.828427,2.000000
28,487,0,0,74.703473,1,106.911688,36.798990,27.384776,6.414214,6.414214,5.828427,4.828427,4.828427,4.000000,2.000000,2.000000,2.000000
