Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,139,0,0,39.910183,0,23.142136,10.656854,5.414214,5.414214,2.000000,2.000000
2,384,0,0,66.334877,1,106.597980,63.041631,27.142136,9.242641,6.242641,4.828427,3.414214,2.000000,2.000000
3,386,0,0,66.507399,0,32.798990,16.656854,14.071068,6.828427,6.828427,5.828427,3.828427,3.828427,3.414214,3.414214,3.414214,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
4,507,1,441,76.221992,2,94.355339,79.112698,34.798990,12.828427,10.485281,8.242641,6.242641,6.000000,4.414214,3.828427,2.414214,2.000000,2.000000
5,537,0,0,78.444673,1,103.840620,31.627417,25.485281,15.727922,9.242641,8.414214,8.414214,7.414214,2.000000,2.000000,2.000000,2.000000,2.000000
6,328,0,0,61.307448,0,23.142136,17.899495,10.242641,5.414214,3.000000,2.414214,2.414214,2.000000,2.000000,2.000000,2.000000
7,485,0,0,74.549920,0,58.355339,57.870058,21.142136,5.414214,5.414214,4.828427,2.414214,2.000000,2.000000
8,379,0,0,65.901594,0,56.213203,52.384776,46.455844,18.071068,6.000000,4.000000,4.000000,2.000000
9,632,1,480,85.101037,0,77.183766,36.142136,20.313708,13.071068,5.242641,2.414214,2.000000
10,380,0,0,65.988478,1,72.597980,48.012193,27.970563,27.313708,23.071068,6.242641,5.828427,3.000000,2.414214,2.414214,2.000000
11,288,0,0,57.447688,1,85.597980,49.213203,17.485281,7.242641,4.000000,3.828427,2.000000
12,506,1,361,76.146785,0,63.526912,62.627417,56.213203,37.284271,24.485281,8.828427,6.828427,5.414214,5.000000,4.414214,2.000000,2.000000,2.000000
13,251,0,0,53.630664,1,80.012193,46.284271,21.071068,6.414214,5.000000,3.828427,2.828427,2.000000
14,372,1,372,65.290168,0,43.455844,35.798990,21.899495,8.000000,4.414214,2.000000,2.000000
15,609,1,410,83.538171,0,76.426407,47.455844,33.798990,7.828427,7.414214,6.828427,3.414214,2.828427,2.414214
16,564,1,549,80.392561,1,83.769553,48.384776,31.142136,8.242641,7.414214,5.414214,4.828427,3.828427,3.414214,2.000000,2.000000
17,475,0,0,73.777361,0,71.355339,49.041631,43.455844,17.485281,4.828427
18,549,0,0,79.316307,1,233.480231,67.769553,51.142136,20.556349,7.656854,6.828427,6.828427,6.828427,3.000000,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000
19,438,1,393,70.845679,0,32.556349,20.656854,12.485281,6.000000,5.828427,4.414214,4.000000,3.828427,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
20,452,0,0,71.969010,0,43.970563,25.970563,21.142136,21.071068,14.071068,8.414214,6.242641,2.414214,2.000000
21,441,0,0,71.087888,0,54.870058,35.313708,5.000000,4.000000,3.414214,3.000000,2.828427,2.000000,2.000000
22,81,0,0,30.466238,2,128.740115,123.468037,8.828427,8.656854,3.828427,2.000000
23,195,0,0,47.270873,3,139.124892,49.213203,48.384776,20.142136,9.828427,6.414214,5.242641
24,330,0,0,61.494077,2,128.296465,72.112698,9.071068,6.828427,5.414214,3.828427,3.414214,3.414214,2.000000
25,187,0,0,46.291059,1,145.124892,46.041631,13.485281,5.000000,4.828427,4.414214,4.000000,2.000000
26,225,0,0,50.777063,1,81.254834,39.455844,22.727922,14.485281,7.828427,6.000000,3.414214,2.000000
27,560,1,466,80.106974,0,53.384776,45.041631,40.455844,39.384776,20.556349,12.656854,9.828427,7.828427,7.828427,5.414214,4.414214,4.000000,3.828427,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
28,943,1,908,103.951835,0,38.313708,31.798990,20.313708,20.313708,19.899495,14.899495,13.313708,12.485281,8.071068,7.242641,7.071068,5.414214,4.000000,2.414214,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000
29,253,0,0,53.843908,1,89.426407,34.142136,23.556349,8.828427,7.242641
30,482,0,0,74.318996,0,60.112698,49.556349,43.213203,23.313708,11.828427,6.828427,6.242641,4.828427,2.828427,2.000000,2.000000,2.000000
