Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,148,0,0,41.181975,1,153.669048,30.798990,11.656854,7.656854,6.242641
2,141,0,0,40.196281,0,15.313708,15.071068,13.242641,6.828427,5.828427,2.000000
3,1100,1,806,112.272310,1,112.740115,62.112698,12.485281,8.656854,8.242641,7.828427,5.414214,3.828427,3.828427,2.000000,2.000000
4,882,1,545,100.533455,0,64.526912,33.384776,28.142136,25.142136,11.656854,7.828427,7.414214,6.828427,5.414214,4.414214,3.000000,3.000000,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
5,978,1,975,105.863376,1,140.953319,73.526912,29.970563,25.727922,18.899495,16.071068,15.071068,5.414214,5.242641,5.242641,4.828427,4.000000,3.414214,3.000000,2.828427,2.000000,2.000000
6,839,1,779,98.052189,1,123.911688,73.183766,27.727922,8.828427,8.242641,6.656854,5.828427,5.828427,5.828427,4.828427,3.828427,3.000000,2.828427,2.414214,2.000000,2.000000
7,621,1,596,84.357192,0,37.870058,30.142136,21.142136,15.656854,9.656854,7.828427,7.828427,5.414214,5.242641,4.828427,4.414214,4.242641,3.414214,3.414214,3.000000,2.828427,2.828427,2.828427,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
8,254,0,0,53.950214,0,16.071068,11.656854,8.828427,5.414214,3.000000,2.000000,2.000000,2.000000,2.000000
9,298,0,0,58.436534,0,48.698485,47.213203,19.899495,9.242641,5.828427
10,276,0,0,56.238128,1,59.455844,45.627417,31.384776,17.656854,9.242641,4.414214,4.414214,3.414214,3.414214,2.414214,2.000000,2.000000
11,2139,3,2015,90.390144,1,105.740115,52.870058,45.041631,25.899495,24.656854,10.242641,8.242641,8.242641,6.828427,6.828427,6.000000,4.414214,4.414214,3.000000,2.000000,2.000000,2.000000
12,358,0,0,64.049807,0,34.142136,32.556349,28.899495,6.828427,5.414214,3.000000
13,347,0,0,63.058125,1,98.012193,7.242641,4.828427,4.414214,4.242641,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
14,334,0,0,61.865645,1,88.112698,33.556349,29.899495,24.313708,19.071068,15.727922,10.071068,7.656854,6.828427,2.828427,2.414214
15,203,0,0,48.230785,0,18.899495,14.071068,12.828427,5.414214,4.000000,3.828427,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
16,538,1,511,78.517679,1,79.526912,70.698485,35.798990,20.485281,18.071068,17.071068,6.242641,2.414214
17,485,1,485,74.549920,0,64.455844,31.556349,9.242641,6.828427,6.242641,5.414214,3.828427,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
18,112,0,0,35.824928,1,43.627417,7.828427,3.000000,3.000000,2.000000,2.000000,2.000000
19,81,0,0,30.466238,0,11.656854,10.242641,3.828427,3.000000,3.000000,2.000000,2.000000,2.000000
20,754,1,754,92.952695,0,8.828427,7.828427,5.414214,5.414214,5.000000,3.414214,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
21,614,1,614,83.880401,0,44.384776,31.556349,30.970563,16.899495,6.828427,6.414214,6.414214,5.828427,5.242641,4.414214,3.414214,3.414214,3.000000,2.828427,2.414214,2.000000,2.000000,2.000000
22,1678,1,869,138.666736,0,86.669048,74.669048,65.041631,28.656854,21.485281,20.313708,16.828427,10.828427,9.414214,8.656854,6.828427,4.828427,4.000000,4.000000,3.828427,3.828427,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
23,185,0,0,46.042848,1,57.355339,36.213203,30.556349,8.656854,5.414214,3.000000,2.000000
24,81,0,0,30.466238,0,12.485281,9.242641,5.414214,3.414214,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
25,398,0,0,67.533281,1,99.568542,55.455844,33.384776,27.142136,5.242641,3.000000,3.000000,2.414214,2.414214,2.000000,2.000000
26,325,0,0,61.026434,1,76.083261,48.627417,16.656854,7.828427,6.828427,2.000000
27,526,1,495,77.637079,2,117.124892,92.154329,54.556349,41.627417,7.414214,5.000000,3.828427
28,1123,1,899,113.439993,1,134.669048,66.041631,60.112698,49.698485,28.313708,15.313708,7.242641,6.242641,5.414214,5.414214,5.242641,4.828427,3.414214,3.414214,3.414214,2.828427,2.414214,2.000000,2.000000,2.000000
29,671,1,614,87.687477,0,65.941125,41.384776,36.727922,25.313708,5.242641,4.828427,4.414214,3.414214,2.000000
30,577,1,547,81.313793,0,65.769553,48.627417,23.899495,19.656854,4.828427,4.000000,3.828427,3.000000,2.000000,2.000000
31,665,1,583,87.294551,1,189.024387,67.840620,23.485281,4.828427,4.000000,3.828427,3.828427,3.414214,3.414214,2.414214,2.000000,2.000000,2.000000
32,700,1,650,89.562320,1,98.396970,65.284271,8.828427,5.828427,5.414214,3.414214,3.000000,2.000000
33,233,0,0,51.671881,2,93.254834,57.941125,12.656854,3.414214,2.414214,2.000000,2.000000
34,267,0,0,55.313603,0,23.970563,8.828427,4.000000,3.414214,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
35,462,1,460,72.760773,0,55.698485,26.727922,20.899495,20.142136,6.828427,6.414214,6.242641
36,285,0,0,57.147698,1,81.698485,17.313708,7.242641,6.242641,5.414214,3.828427,2.414214,2.000000,2.000000,2.000000
37,583,1,582,81.735475,0,58.142136,54.284271,49.798990,47.556349,22.142136,11.899495,11.071068,10.828427,4.000000,3.828427,2.000000,2.000000
38,534,1,511,78.225247,2,189.024387,124.811183,6.242641,6.242641,5.828427,4.828427,2.000000
39,114,0,0,36.143378,1,94.254834,33.899495,5.414214
40,363,0,0,64.495532,1,78.941125,52.627417,18.071068,17.485281,9.656854,7.828427,3.414214
41,228,0,0,51.114455,0,31.970563,25.727922,6.828427,6.242641,6.000000,5.414214,2.000000
42,470,1,470,73.388032,0,35.970563,24.899495,12.656854,11.071068,5.414214,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
43,727,1,698,91.273251,0,45.870058,38.384776,34.142136,33.899495,15.899495,14.899495,7.656854,7.414214,6.828427,2.414214,2.000000
44,437,1,424,70.764759,1,121.568542,56.627417,17.656854,6.242641,4.414214,3.414214,3.414214,3.000000,2.828427,2.414214,2.000000,2.000000,2.000000
45,550,1,507,79.388511,1,121.396970,28.556349,7.414214,5.828427,3.000000,2.000000,2.000000
46,444,1,413,71.329273,1,83.597980,20.485281,19.242641,5.828427,2.000000
47,746,1,609,92.458262,1,110.639610,30.727922,12.071068,7.414214,4.000000,3.000000,2.000000,2.000000,2.000000
48,142,0,0,40.338569,0,36.142136,18.071068,10.828427,9.242641,5.414214,4.828427,2.000000
49,477,0,0,73.932519,1,131.526912,32.727922,23.556349,18.071068,17.071068,9.242641,7.242641,6.828427,5.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
50,432,0,0,70.358762,0,12.242641,9.828427,8.000000,6.000000,3.000000,3.000000,2.828427,2.000000
51,1049,1,1049,109.638746,0,24.142136,6.414214,4.000000,3.000000,3.000000,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
52,124,0,0,37.695296,0,12.656854,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000
53,92,0,0,32.469098,1,91.012193,7.656854,6.828427
54,673,0,0,87.818061,1,104.497475,62.083261,60.183766,42.213203,26.142136,15.071068,14.485281,9.828427,9.828427,6.414214,5.414214,3.828427,3.414214
55,297,0,0,58.338403,0,10.242641,7.242641,4.414214,3.828427,3.000000,3.000000,2.828427,2.000000,2.000000
56,464,1,452,72.918093,0,71.254834,49.213203,48.112698,24.970563,12.656854,6.000000,5.828427,5.414214,4.828427,3.828427,3.000000,2.828427,2.828427,2.000000,2.000000
57,64,0,0,27.081100,0,12.656854,2.000000
58,399,0,0,67.618069,0,60.213203,39.727922,36.384776,19.656854,6.828427,4.414214,3.000000,2.000000,2.000000,2.000000,2.000000
59,328,0,0,61.307448,0,51.870058,51.627417,39.970563,18.071068,13.656854,10.071068,5.828427,3.828427,3.414214,2.000000,2.000000
60,184,0,0,45.918239,0,24.970563,20.656854,14.656854,10.242641,4.000000,3.000000,2.000000,2.000000
