Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,525,0,0,77.563244,1,82.597980,53.455844,34.142136,14.242641,6.656854,6.414214,4.828427,3.414214,3.000000,2.000000
2,265,0,0,55.106046,1,139.882251,6.828427,6.656854,5.414214,4.414214,3.000000,2.414214,2.000000
3,469,0,0,73.309918,1,264.764502,52.627417,51.142136,27.142136,6.000000,5.414214,3.000000,3.000000,2.414214,2.000000,2.000000
4,493,0,0,75.162250,2,151.267027,96.597980,29.485281,11.828427,11.656854,5.828427,3.828427,2.828427,2.000000
5,543,1,543,78.881694,1,274.563492,56.213203,49.112698,5.828427,4.000000,3.414214,3.000000,2.000000
6,239,0,0,52.332956,0,25.142136,9.656854,7.828427,2.000000
7,337,0,0,62.142864,0,35.556349,10.656854,8.828427,3.828427,3.414214,3.000000,2.000000,2.000000,2.000000
8,353,0,0,63.600959,1,66.970563,61.213203,50.798990,21.899495,10.242641,8.242641,6.828427,5.414214,3.828427,2.414214,2.414214,2.000000,2.000000,2.000000,2.000000
9,373,0,0,65.377864,0,49.698485,24.313708,22.071068,20.485281,4.828427,4.828427,4.414214,4.414214,3.828427,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
10,418,0,0,69.209300,1,94.911688,23.727922,7.242641,5.414214,3.000000,2.414214,2.000000,2.000000
11,558,1,558,79.963798,2,225.563492,116.769553,25.727922,11.656854,9.414214,5.414214,4.414214,4.414214,4.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
12,394,0,0,67.193061,1,187.651804,48.870058,23.142136,17.656854,6.242641,4.828427,4.000000,3.000000,2.414214,2.000000,2.000000
13,116,0,0,36.459047,0,10.242641,6.828427,4.828427
14,594,1,576,82.502961,1,86.012193,57.698485,20.899495,17.313708,11.242641,9.242641,9.242641,6.414214,5.414214,3.414214,2.414214,2.000000,2.000000,2.000000,2.000000
15,905,1,901,101.835829,1,177.367532,64.355339,9.656854,8.000000
16,286,0,0,57.247870,1,179.195959,46.041631,5.414214,3.414214,3.000000,2.000000,2.000000
