Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
16,815,1,810,96.639599,1,115.669048,56.798990,26.485281,15.485281,8.828427,7.828427,7.414214,5.414214,4.414214,3.414214,2.000000,2.000000,2.000000,2.000000
17,389,0,0,66.765348,2,112.497475,69.526912,32.142136,12.656854,11.071068,7.242641,6.414214,2.828427,2.828427,2.828427
18,152,0,0,41.734778,0,7.242641,3.828427,3.000000,3.000000,2.000000,2.000000
19,911,1,911,102.172849,0,45.041631,13.656854,6.414214,6.414214,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
20,443,0,0,71.248902,0,38.556349,9.414214,6.414214,5.414214,4.828427,3.414214,2.000000,2.000000,2.000000
21,404,0,0,68.040422,0,10.242641,7.656854,5.414214,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000
22,121,0,0,37.236513,0,7.828427,5.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
23,619,1,619,84.221241,0,13.828427,5.414214,3.000000,2.000000,2.000000,2.000000
24,121,0,0,37.236513,0,4.414214,2.000000
25,428,0,0,70.032269,1,75.183766,61.355339,52.455844,44.455844,25.556349,5.414214,5.414214,5.000000,4.000000,2.000000,2.000000
26,356,0,0,63.870647,0,31.313708,26.242641,23.313708,23.142136,4.828427,4.000000
27,470,0,470,73.388032,1,75.183766,61.455844,10.242641,6.242641,5.414214,4.414214,4.414214,2.828427,2.000000,2.000000,2.000000
28,359,0,0,64.139200,1,110.325902,23.727922,10.242641,9.242641,7.414214,5.414214,3.000000,2.828427,2.000000,2.000000,2.000000
29,1806,2,1733,101.723241,1,108.183766,98.012193,76.112698,26.313708,26.142136,15.071068,12.071068,12.071068,12.071068,7.242641,6.000000,5.828427,5.414214,4.828427,4.828427,4.828427,2.414214,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
30,100,0,0,33.851375,0,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000
31,517,1,513,76.970018,0,31.970563,26.142136,11.071068,7.414214,6.828427,4.414214,4.414214,2.000000,2.000000,2.000000,2.000000,2.000000
32,541,1,541,78.736290,0,31.899495,31.142136,9.242641,8.656854,7.414214,5.828427,5.000000,4.414214,4.414214,4.414214,2.000000,2.000000
33,712,1,693,90.326735,1,110.154329,68.597980,31.970563,27.556349,6.828427,5.828427,5.414214,4.828427,4.414214,3.000000,2.414214,2.000000,2.000000,2.000000
34,342,0,0,62.602167,0,21.485281,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000
35,435,0,0,70.602640,0,55.112698,29.798990,29.313708,16.313708,15.071068,11.242641,5.414214,5.414214,4.828427,2.414214,2.000000,2.000000
36,81,0,0,30.466238,1,32.313708,12.242641,11.242641,9.071068,7.656854,5.414214,2.000000
37,155,0,0,42.144622,0,3.000000,3.000000,2.000000,2.000000
38,1226,1,1150,118.528162,1,144.852814,77.284271,7.242641,5.828427,3.000000,2.000000
39,677,1,568,88.078650,0,44.627417,38.556349,32.556349,10.242641,8.242641,5.414214,3.414214,2.000000,2.000000
40,752,1,716,92.829334,1,186.379726,77.284271,48.355339,13.071068,6.414214,5.414214
41,384,0,0,66.334877,0,14.071068,3.000000,2.000000
42,520,0,0,77.193012,0,57.769553,32.556349,7.828427,3.000000,3.000000,2.000000,2.000000
43,505,1,505,76.071504,2,142.568542,103.396970,62.384776,9.242641,5.828427,4.828427,3.000000,2.000000,2.000000
44,296,0,0,58.240108,0,54.041631,23.485281,11.485281,6.828427,4.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
45,745,1,745,92.396272,0,63.112698,31.970563,26.556349,7.242641,6.000000,4.000000,2.000000,2.000000
46,867,1,599,99.674912,1,150.740115,88.568542,82.769553,9.656854,7.828427,5.828427,4.414214,3.414214,2.000000,2.000000,2.000000
47,368,0,0,64.938197,0,58.840620,50.899495,50.041631,6.828427,6.414214,6.414214,4.414214
48,638,1,638,85.504044,0,63.769553,25.798990,6.242641,5.828427,5.414214,3.414214,2.000000,2.000000,2.000000
49,157,0,0,42.415651,0,4.414214,2.000000
