Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
26,263,0,0,54.897705,2,70.254834,56.284271,44.213203,39.556349,7.828427,5.828427,5.000000,3.414214,3.414214
27,305,0,0,59.118885,1,149.580736,32.384776,31.556349,21.485281,9.485281,9.414214,6.414214,4.828427,4.000000,3.828427,2.000000,2.000000,2.000000
28,379,0,0,65.901594,0,41.798990,29.970563,17.313708,4.414214,3.414214
29,649,1,512,86.237997,0,78.012193,52.213203,47.698485,44.870058,36.041631,16.485281,8.656854,5.828427,5.828427,5.828427,5.414214,4.828427,2.000000,2.000000
30,304,0,0,59.021889,1,127.053824,37.556349,8.242641,8.242641,6.828427,6.828427,4.828427,2.000000,2.000000
31,205,0,0,48.467793,0,42.384776,40.556349,31.970563,13.656854,9.828427,5.414214,5.000000,2.000000
32,212,0,0,49.288346,0,5.414214,2.000000
33,630,0,328,84.966277,0,57.870058,40.556349,33.485281,13.071068,9.656854,8.656854,7.656854,3.828427,3.828427,3.828427,3.414214,3.414214,2.828427,2.414214,2.000000,2.000000
34,288,0,0,57.447688,1,152.296465,10.656854,5.828427,2.414214,2.000000
35,210,0,0,49.055303,1,84.597980,10.242641,9.242641,7.828427,6.414214,4.828427,3.414214,2.000000
36,160,0,0,42.818979,2,74.698485,69.870058,8.242641,7.414214,5.828427,3.000000,2.414214
37,312,0,0,59.793450,0,43.284271,32.656854,20.899495,10.242641,8.242641,5.828427,5.414214,5.414214,4.828427,3.414214,2.414214,2.000000,2.000000,2.000000
38,70,0,0,28.322092,1,150.225397,4.000000,3.414214,2.000000,2.000000
39,195,0,0,47.270873,0,15.656854,11.656854,2.000000,2.000000
40,777,1,674,94.359759,1,329.918831,49.798990,29.242641,18.656854,13.485281,13.071068,9.242641,8.828427,8.071068,3.828427,3.000000,2.828427,2.414214,2.000000
41,919,1,898,102.620487,1,148.811183,43.213203,38.455844,32.142136,14.656854,8.656854,6.828427,4.828427,4.414214,3.828427,3.828427,3.000000,2.000000,2.000000
42,442,0,0,71.168440,2,258.320851,71.669048,48.112698,29.798990,11.656854,4.414214,3.414214,3.414214,3.414214,2.000000,2.000000
43,441,0,0,71.087888,0,36.384776,24.727922,20.828427,20.071068,17.656854,12.485281,5.414214,4.000000,3.828427,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
44,185,0,0,46.042848,0,42.455844,38.384776,16.242641,10.828427,10.656854,8.828427,8.656854,5.414214,5.414214,3.828427,2.000000,2.000000
45,510,1,435,76.447168,2,166.468037,83.941125,62.112698,35.627417,15.071068,8.071068,6.242641,5.414214,5.414214,5.242641,2.828427,2.000000
46,92,0,0,32.469098,1,41.213203,19.313708,18.313708,11.656854,8.828427
47,116,0,0,36.459047,1,170.852814,32.384776,27.142136,7.242641,6.828427,5.414214,2.000000
48,341,1,339,62.510576,0,48.627417,37.899495,30.384776,20.656854,18.142136,10.656854,7.414214,6.828427,6.242641,2.000000
49,647,0,0,86.105017,1,129.396970,42.455844,24.313708,5.414214,4.828427,4.414214,4.414214,4.414214,4.000000,2.828427,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
50,408,0,0,68.376426,1,184.438600,23.727922,17.656854,11.242641,8.656854,6.828427,6.828427,6.414214,4.414214,3.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
51,81,0,0,30.466238,2,67.284271,41.213203,13.242641,6.828427,5.414214,5.000000,3.414214,2.000000,2.000000
52,316,0,0,60.175520,1,141.982756,40.970563,37.213203,23.242641,22.727922,8.242641,3.828427
53,264,0,0,55.001974,3,86.597980,62.769553,62.355339,34.313708,8.656854,7.414214,5.414214,5.414214,3.000000,2.414214,2.000000,2.000000,2.000000,2.000000
54,556,1,376,79.820365,1,121.911688,77.355339,67.284271,25.384776,25.313708,21.485281,15.071068,11.828427,8.656854,8.656854,5.414214,4.828427,4.414214,2.828427,2.000000,2.000000
55,440,0,334,71.007243,1,106.225397,59.727922,44.041631,11.242641,9.656854,8.828427,3.000000,2.000000,2.000000
56,200,0,0,47.873074,1,173.195959,21.142136,13.656854,7.656854,7.414214,3.000000,2.414214,2.000000,2.000000
57,81,0,0,30.466238,0,16.727922,13.656854,8.828427,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
