Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,558,1,496,79.963798,0,63.183766,35.313708,28.970563,26.485281,22.142136,18.313708,5.414214,4.828427,4.000000,2.000000,2.000000
2,512,1,501,76.596918,0,68.526912,38.384776,31.556349,27.142136,20.071068,19.899495,16.899495,5.414214,5.242641,3.828427,2.000000
3,389,0,0,66.765348,1,93.798990,35.556349,33.970563,32.071068,30.798990,6.414214,3.828427,2.000000
4,375,0,0,65.552906,1,68.112698,58.455844,49.213203,18.727922,12.242641,7.242641,6.242641,5.242641,4.828427,3.414214,2.828427,2.000000
5,339,0,0,62.326991,0,32.485281,9.656854,6.828427,2.000000
6,409,0,383,68.460169,1,68.526912,31.970563,29.727922,24.142136,12.828427,12.242641,9.242641,6.242641,6.000000,5.414214,4.828427,4.242641,3.414214,2.828427,2.000000,2.000000
7,162,0,0,43.085766,2,139.852814,50.213203,39.798990,6.000000,5.414214,5.414214,2.000000
8,81,0,0,30.466238,0,14.485281,6.828427
9,297,0,0,58.338403,3,160.024387,105.497475,100.941125,30.384776,27.213203,7.242641,6.000000,5.000000,4.828427,2.000000
10,116,0,0,36.459047,0,5.828427,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
11,408,1,405,68.376426,1,108.325902,54.970563,51.870058,36.727922,22.899495,15.242641,11.656854,6.242641,5.828427,3.414214,2.828427,2.828427,2.414214
12,837,1,435,97.935252,0,77.112698,64.355339,37.798990,25.727922,22.727922,14.899495,12.071068,11.071068,7.828427,6.414214,6.242641,5.828427,4.414214,2.828427,2.828427,2.414214,2.414214,2.000000,2.000000
13,522,1,522,77.341317,0,14.242641,13.071068,7.656854,6.414214,5.828427,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000,2.000000
14,81,0,0,30.466238,1,40.627417,9.656854,6.828427,5.242641,3.414214,2.000000,2.000000
15,373,0,0,65.377864,1,196.480231,40.627417,39.970563,6.828427,6.000000,5.000000,4.828427,2.000000
16,402,0,0,67.871796,0,59.183766,39.798990,7.071068,6.828427,6.414214,6.242641,3.414214,2.828427,2.414214,2.000000
17,501,0,0,75.769632,0,36.384776,30.727922,24.485281,22.899495,18.313708,9.656854,6.242641,5.414214,3.414214,3.000000,2.414214,2.000000,2.000000
18,325,0,0,61.026434,0,39.727922,16.656854,10.656854,10.414214,2.000000,2.000000
19,133,0,0,39.039310,0,15.656854,12.242641,5.000000,3.414214,3.000000,2.000000,2.000000
20,391,0,0,66.936761,0,65.112698,42.556349,27.485281,18.142136,4.000000,3.828427,3.414214
21,676,1,532,88.013575,0,78.254834,71.426407,38.970563,15.656854,14.414214,11.656854,10.242641,8.242641,5.828427,4.828427,4.414214,4.414214,2.000000,2.000000,2.000000,2.000000,2.000000
22,214,0,0,49.520292,0,3.000000,3.000000,2.000000,2.000000
23,92,0,0,32.469098,0,25.142136,7.656854,7.242641,4.414214,3.414214,2.828427,2.828427,2.000000
24,328,0,0,61.307448,0,47.970563,32.213203,25.384776,11.656854,10.656854,8.656854,4.828427,2.828427,2.000000
25,81,0,0,30.466238,1,44.970563,12.828427,8.000000,5.000000,4.828427,2.000000
26,298,0,0,58.436534,1,135.367532,29.556349,20.899495,20.656854,11.485281
27,205,0,0,48.467793,0,34.556349,3.414214,2.000000,2.000000
28,237,0,0,52.113529,1,63.112698,43.698485,38.627417,34.627417,32.970563,8.414214,4.414214,3.828427,3.828427,2.828427,2.414214
29,224,0,0,50.664099,0,45.556349,34.970563,13.313708,6.828427,3.000000,2.414214,2.000000,2.000000,2.000000
30,356,0,0,63.870647,0,45.627417,42.970563,22.899495,7.242641,7.242641,4.828427,3.828427,2.828427
31,593,1,537,82.433485,1,100.325902,16.485281,15.656854,9.656854,7.656854,5.000000,3.828427,3.414214,2.414214,2.000000,2.000000,2.000000,2.000000
32,1082,1,914,111.349929,0,88.698485,85.012193,60.698485,23.899495,16.656854,8.071068,5.414214,5.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
33,100,0,0,33.851375,1,34.798990,17.485281,12.071068,2.828427
34,371,0,371,65.202353,0,61.455844,12.071068,8.828427,6.000000,6.000000,4.414214,3.414214,2.000000,2.000000,2.000000
