Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
1,263,0,0,54.897705,2,120.296465,61.112698,3.828427,3.828427,3.414214,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
2,104,0,0,34.521764,1,74.284271,20.727922,10.242641,9.414214,2.000000
3,81,0,0,30.466238,2,83.325902,58.769553,10.656854,9.414214
4,122,0,0,37.390066,2,184.267027,78.012193,8.414214,7.242641
5,146,0,0,40.902772,1,77.597980,6.828427
6,120,0,0,37.082323,1,122.740115
7,104,0,0,34.521764,1,87.597980,7.828427,6.656854,2.000000
8,199,0,0,47.753241,1,65.526912,9.242641,5.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
9,256,0,0,54.162200,3,74.941125,70.355339,69.284271,8.828427,5.000000
10,297,0,0,58.338403,0,31.313708,13.656854,6.828427,5.414214
11,335,0,0,61.958189,1,77.597980,33.384776,13.656854,7.242641,6.828427,5.414214,4.414214,3.414214,2.000000,2.000000,2.000000
12,81,0,0,30.466238,2,98.426407,37.556349,7.242641,4.000000,3.828427,2.000000
13,103,0,0,34.355393,1,39.384776,24.313708,4.414214,2.000000
14,112,0,0,35.824928,3,157.124892,65.769553,56.041631,7.242641,5.414214
15,301,0,0,58.729941,0,39.384776,37.870058,30.899495,10.899495,9.828427,5.414214,2.828427
16,81,0,0,30.466238,1,124.811183,20.899495,11.242641,9.242641,2.000000
17,125,0,0,37.846988,1,56.970563,31.899495,21.727922,6.828427,3.000000,2.000000,2.000000
18,114,0,0,36.143378,3,101.083261,94.769553,69.455844,7.414214,6.656854,6.414214
19,100,0,0,33.851375,0,14.242641,11.242641,6.242641,2.000000,2.000000
20,158,0,0,42.550519,2,97.254834,84.426407,13.828427,9.828427
21,81,0,0,30.466238,1,69.870058,17.242641,9.242641,7.414214
22,310,0,0,59.601496,2,212.480231,66.355339,13.656854,11.414214,7.828427,7.828427,7.828427,6.000000,4.414214,4.414214,2.000000,2.000000,2.000000,2.000000,2.000000
23,81,0,0,30.466238,2,93.740115,41.142136,16.485281,5.414214,3.000000,3.000000,2.000000,2.000000
24,81,0,0,30.466238,1,192.237590,12.656854,7.656854,6.828427,2.000000
25,205,0,0,48.467793,1,180.237590,16.485281,9.414214,4.242641
26,167,0,0,43.745617,2,66.941125,62.112698,8.242641,6.242641
27,275,0,0,56.136155,4,233.580736,112.325902,78.083261,60.112698,9.414214,9.000000,8.414214,3.000000,2.000000,2.000000
28,162,0,0,43.085766,2,62.941125,62.112698,10.656854,8.242641
29,96,0,0,33.167438,1,66.941125,14.656854,12.656854,5.242641,3.000000,2.000000
30,141,0,0,40.196281,3,154.225397,100.840620,45.213203,9.414214
31,81,0,0,30.466238,2,102.840620,89.840620,7.242641
32,104,0,0,34.521764,2,174.681241,107.982756,8.242641,7.414214
33,81,0,0,30.466238,1,103.497475,7.414214,5.828427
34,194,0,0,47.149509,2,72.798990,48.284271,10.656854,9.828427
35,138,0,0,39.766362,2,136.053824,86.254834,11.656854,7.000000,3.000000,3.000000,2.000000,2.000000
36,151,0,0,41.597266,2,155.053824,125.568542,18.656854,6.000000
37,139,0,0,39.910183,1,86.254834,11.656854,7.414214,4.828427,4.414214,3.828427,3.828427,3.414214,2.828427,2.828427,2.000000
38,81,0,0,30.466238,1,158.953319,19.656854,5.828427,4.828427,2.000000,2.000000,2.000000
39,288,0,0,57.447688,2,146.811183,120.597980,7.414214
40,205,0,0,48.467793,2,107.396970,80.597980,22.242641,10.656854
